-1.5,2,1,0,-2.36448,0.653646
-0.92529,1.89035,2.19788,0.1,0.0135629,0.594764
-1.05892,1.61804,2.04495,0.2,-0.328376,0.194555
-1.10275,1.48662,2.17207,0.3,-0.19764,0.167237
-1.1754,1.34594,2.23338,0.4,-0.191146,0.0844915
-1.2442,1.22216,2.31074,0.5,-0.165405,0.0405547
-1.31274,1.10212,2.38708,0.6,-0.146967,0.00622887
-1.37824,0.983672,2.46496,0.7,-0.13074,-0.0181995
-1.4392,0.864382,2.54365,0.8,-0.11681,-0.036325
-1.49423,0.74304,2.62302,0.9,-0.104585,-0.049981
-1.54216,0.619069,2.70293,1,-0.0936477,-0.0605015
-1.58202,0.492369,2.78326,1.1,-0.0836468,-0.0687677
-1.61304,0.363162,2.86396,1.2,-0.0743095,-0.0753653
-1.6346,0.231898,2.94497,1.3,-0.0654302,-0.0806783
-1.64623,0.0991844,3.02625,1.4,-0.0568606,-0.0849552
-1.64759,-0.0342659,3.10778,1.5,-0.0484996,-0.0883554
-1.63844,-0.167668,-3.09364,1.6,-0.040283,-0.09098
-1.61869,-0.30019,-3.01167,1.7,-0.032176,-0.0928932
-1.58831,-0.430973,-2.92948,1.8,-0.0241658,-0.0941364
-1.54737,-0.559147,-2.8471,1.9,-0.0162558,-0.0947379
-1.49606,-0.683837,-2.76452,2,-0.00846177,-0.0947186
-1.43461,-0.804181,-2.68175,2.1,-0.000807475,-0.0940964
-1.36336,-0.919332,-2.5988,2.2,0.00667751,-0.0928887
-1.28271,-1.02847,-2.51567,2.3,0.0139601,-0.0911138
-1.19317,-1.1308,-2.43235,2.4,0.0210053,-0.0887921
-1.09527,-1.22558,-2.34886,2.5,0.0277776,-0.0859463
-0.989638,-1.3121,-2.2652,2.6,0.0342416,-0.0826019
-0.87696,-1.38971,-2.18136,2.7,0.0403633,-0.0787872
-0.757977,-1.45781,-2.09735,2.8,0.0461102,-0.0745329
-0.633482,-1.51585,-2.01317,2.9,0.051452,-0.0698725
-0.50432,-1.56339,-1.92882,3,0.0563611,-0.0648415
-0.371374,-1.6,-1.84431,3.1,0.0608124,-0.0594778
-0.235565,-1.62538,-1.75963,-3.08319,0.0647842,-0.0538207
-0.0978445,-1.63927,-1.6748,-2.98319,0.0682578,-0.0479113
0.0408136,-1.6415,-1.5898,-2.88319,0.071218,-0.0417918
0.179419,-1.63201,-1.50464,-2.78319,0.0736531,-0.0355054
0.316973,-1.61078,-1.41933,-2.68319,0.0755549,-0.0290958
0.452475,-1.57791,-1.33386,-2.58319,0.0769189,-0.0226072
0.584929,-1.53357,-1.24824,-2.48319,0.0777439,-0.0160835
0.713355,-1.47803,-1.16247,-2.38319,0.0780326,-0.00956869
0.836791,-1.41162,-1.07654,-2.28319,0.0777912,-0.00310595
0.954305,-1.33479,-0.990469,-2.18319,0.077029,0.00326233
1.065,-1.24804,-0.904248,-2.08319,0.0757592,0.00949491
1.16803,-1.15197,-0.817882,-1.98319,0.0739979,0.015552
1.26258,-1.04723,-0.73137,-1.88319,0.0717644,0.0213954
1.34791,-0.934566,-0.644716,-1.78319,0.0690808,0.0269888
1.42334,-0.814779,-0.557921,-1.68319,0.0659722,0.0322983
1.48826,-0.688732,-0.470986,-1.58319,0.0624661,0.0372919
1.54212,-0.55734,-0.383912,-1.48319,0.0585925,0.0419406
1.58447,-0.421569,-0.296701,-1.38319,0.0543833,0.0462179
1.61494,-0.282425,-0.209354,-1.28319,0.0498725,0.0501
1.63323,-0.140949,-0.121874,-1.18319,0.0450956,0.0535664
1.63915,0.00179445,-0.0342599,-1.08319,0.0400896,0.0565996
1.6326,0.144721,0.0534851,-0.983185,0.0348923,0.0591853
1.61358,0.286736,0.14136,-0.883185,0.0295426,0.0613125
1.58218,0.426747,0.229364,-0.783185,0.02408,0.0629734
1.53858,0.563664,0.317495,-0.683185,0.018544,0.0641637
1.48306,0.696418,0.405752,-0.583185,0.0129743,0.0648821
1.41602,0.823963,0.494134,-0.483185,0.00741014,0.0651311
1.33791,0.945284,0.58264,-0.383185,0.00189038,0.0649159
1.24931,1.05941,0.671267,-0.283185,-0.00354704,0.0642451
1.15085,1.16542,0.760016,-0.183185,-0.00886526,0.0631305
1.04329,1.26246,0.848884,-0.0831853,-0.0140287,0.0615867
0.927407,1.34971,0.937871,0.0168147,-0.0190034,0.059631
0.8041,1.42646,1.02697,0.116815,-0.0237571,0.0572835
0.674309,1.49206,1.11619,0.216815,-0.0282596,0.0545669
0.539037,1.54595,1.20553,0.316815,-0.0324828,0.0515059
0.399337,1.58765,1.29498,0.416815,-0.0364011,0.0481276
0.256305,1.61679,1.38454,0.516815,-0.0399911,0.0444606
0.11107,1.63308,1.47421,0.616815,-0.0432323,0.0405357
-0.0352144,1.63635,1.56399,0.716815,-0.046107,0.0363845
-0.181379,1.62652,1.65388,0.816815,-0.0486,0.0320403
-0.326247,1.60363,1.74388,0.916815,-0.0506994,0.027537
-0.468646,1.56782,1.83398,1.01681,-0.0523959,0.0229092
-0.607418,1.51932,1.92419,1.11681,-0.0536836,0.0181922
-0.741426,1.45849,2.0145,1.21681,-0.0545592,0.0134211
-0.869565,1.38577,2.10492,1.31681,-0.0550226,0.00863113
-0.990772,1.30173,2.19544,1.41681,-0.0550767,0.00385711
-1.10404,1.207,2.28606,1.51681,-0.0547271,-0.000866722
-1.20841,1.10233,2.37678,1.61681,-0.0539825,-0.00550693
-1.30299,0.988542,2.4676,1.71681,-0.052854,-0.0100311
-1.387,0.866538,2.55852,1.81681,-0.0513555,-0.0144082
-1.45968,0.737296,2.64954,1.91681,-0.0495033,-0.0186086
-1.52042,0.601861,2.74065,2.01681,-0.0473162,-0.0226042
-1.56867,0.461331,2.83185,2.11681,-0.0448149,-0.026369
-1.604,0.316856,2.92315,2.21681,-0.0420223,-0.0298789
-1.62607,0.169622,3.01454,2.31681,-0.038963,-0.033112
-1.63465,0.0208451,3.10603,2.41681,-0.0356633,-0.0360486
-1.62964,-0.128239,-3.08558,2.51681,-0.0321508,-0.0386715
-1.61104,-0.276387,-2.99392,2.61681,-0.0284543,-0.0409659
-1.57896,-0.422356,-2.90216,2.71681,-0.0246036,-0.0429197
-1.53364,-0.564915,-2.81032,2.81681,-0.0206291,-0.0445235
-1.47541,-0.702859,-2.71839,2.91681,-0.016562,-0.0457703
-1.40473,-0.835013,-2.62638,3.01681,-0.0124334,-0.0466561
-1.32217,-0.960246,-2.53428,3.11681,-0.00827468,-0.0471793
-1.22838,-1.07748,-2.44209,-3.06637,-0.004117,-0.0473411
-1.12413,-1.1857,-2.34982,-2.96637,8.93228e-06,-0.0471454
-1.01027,-1.28397,-2.25747,-2.86637,0.00407301,-0.0465987
-0.887759,-1.37143,-2.16503,-2.76637,0.00804597,-0.0457096
-0.7576,-1.4473,-2.07252,-2.66637,0.0118996,-0.0444896
-0.620889,-1.5109,-1.97993,-2.56637,0.0156068,-0.0429522
