-1.5,-1.5,2,0
-1.08853,-1.10954,2.48675,-0.1
-1.02794,-1.04479,2.15665,-0.2
-0.825267,-0.864824,2.1234,-0.3
-0.668752,-0.72334,1.99477,-0.4
-0.504485,-0.563391,1.89034,-0.5
-0.346837,-0.401995,1.77276,-0.6
-0.189557,-0.234688,1.65618,-0.7
-0.0333275,-0.0662534,1.53628,-0.8
0.123851,0.100556,1.41552,-0.9
0.283124,0.26124,1.29346,-1
0.446083,0.411039,1.17065,-1.1
0.613992,0.544315,1.04709,-1.2
0.787737,0.654609,0.922733,-1.3
0.967327,0.734511,0.797449,-1.4
1.15132,0.77578,0.671196,-1.5
1.33599,0.76994,0.544423,-1.6
1.51444,0.709923,0.41848,-1.7
1.67634,0.593125,0.295268,-1.8
1.80941,0.424625,0.175391,-1.9
1.90259,0.217214,0.0569836,-2
1.94803,-0.0118837,-0.0621935,-2.1
1.9415,-0.243079,-0.183373,-2.2
1.883,-0.455885,-0.307014,-2.3
1.77713,-0.63164,-0.43228,-2.4
1.63278,-0.756624,-0.556815,-2.5
1.46196,-0.824709,-0.677494,-2.6
1.27742,-0.838018,-0.792575,-2.7
1.08977,-0.804525,-0.903156,-2.8
0.905629,-0.733894,-1.0119,-2.9
0.727759,-0.634635,-1.12092,-3
0.556584,-0.513614,-1.23125,-3.1
0.391385,-0.376564,-1.3432,3.08319
0.230908,-0.228548,-1.45676,2.98319
0.0736167,-0.074271,-1.57171,2.88319
-0.0821657,0.0817075,-1.68776,2.78319
-0.238164,0.234785,-1.80462,2.68319
-0.396041,0.380146,-1.92201,2.58319
-0.557257,0.512607,-2.03972,2.48319
-0.722875,0.626475,-2.15765,2.38319
-0.893286,0.715471,-2.27578,2.28319
-1.06784,0.772772,-2.39385,2.18319
-1.24421,0.791372,-2.51148,2.08319
-1.41794,0.765024,-2.62859,1.98319
-1.58235,0.689478,-2.74441,1.88319
-1.72858,0.564589,-2.85825,1.78319
-1.84687,0.395827,-2.97036,1.68319
-1.92845,0.193981,-3.08196,1.58319
-1.96679,-0.026385,3.08903,1.48319
-1.95833,-0.248199,2.97569,1.38319
