1.40897,-1.99488,1.11493,0
1.0187,-0.723418,-0.00247334,0.1
1.22255,-0.311608,-0.0804464,0.2
1.3657,-0.0880638,0.0120807,0.3
1.44573,0.109512,0.180217,0.4
1.46198,0.328967,0.315238,0.5
1.43308,0.539569,0.448505,0.6
1.36674,0.737722,0.576469,0.7
1.27067,0.918899,0.693913,0.8
1.15411,1.07843,0.801849,0.9
1.0246,1.21468,0.867398,1
0.906181,1.32012,1.10821,1.1
0.69574,1.43062,1.25643,1.2
0.47323,1.51194,1.398,1.3
0.246268,1.56193,1.14758,1.4
0.24418,1.59156,1.47107,1.5
0.0552641,1.60766,1.83657,1.6
-0.265547,1.54329,1.41205,1.7
-0.242069,1.58139,1.57561,1.8
-0.320038,1.58713,1.81312,1.9
-0.497728,1.53688,1.95624,2
-0.682327,1.45773,2.15191,2.1
-0.884662,1.32777,2.09288,2.2
-0.992982,1.26866,2.08003,2.3
-1.05814,1.23557,2.62507,2.4
-1.25375,0.940559,2.12163,2.5
-1.24438,1.00479,2.83436,2.6
-1.39101,0.669963,2.72697,2.7
-1.48116,0.514626,2.95946,2.8
-1.54247,0.278583,2.92579,2.9
-1.58388,0.144704,2.81612,3
-1.61128,0.121523,2.95058,3.1
-1.62752,0.0282184,3.13996,-3.08319
-1.61815,-0.140744,-2.86712,-2.98319
-1.54747,-0.397276,-2.78538,-2.88319
-1.47491,-0.603472,-3.01561,-2.78319
-1.49415,-0.621352,-2.82444,-2.68319
-1.45337,-0.730541,-2.78433,-2.58319
-1.41338,-0.820588,-2.3768,-2.48319
-1.21197,-1.03656,-2.48565,-2.38319
-1.13398,-1.14211,-2.59397,-2.28319
-1.13189,-1.17054,-2.15016,-2.18319
-0.908435,-1.31706,-2.22389,-2.08319
-0.803693,-1.39807,-1.88925,-1.98319
-0.545782,-1.49069,-2.23421,-1.88319
-0.573551,-1.5087,-1.87486,-1.78319
-0.387814,-1.56287,-1.53943,-1.68319
-0.0745939,-1.57057,-1.51663,-1.58319
0.141597,-1.57139,-1.25925,-1.48319
0.415993,-1.5054,-1.18209,-1.38319
0.630697,-1.43609,-1.27523,-1.28319
0.726134,-1.42257,-0.979136,-1.18319
0.917124,-1.30024,-0.749344,-1.08319
1.11511,-1.10946,-0.703534,-0.983185
1.25536,-0.961415,-0.643739,-0.883185
1.35994,-0.83305,-0.496532,-0.783185
1.45255,-0.667576,-0.471386,-0.683185
1.51575,-0.545682,-0.14908,-0.583185
1.56279,-0.279644,-0.283088,-0.483185
1.59821,-0.184557,0.151315,-0.383185
1.56832,0.122623,0.170154,-0.283185
1.54423,0.332221,0.395827,-0.183185
1.45876,0.579493,0.338694,-0.0831853
1.42322,0.713644,0.117793,0.0168147
1.46241,0.688571,0.641702,0.116815
1.3034,0.910937,0.396469,0.216815
1.30198,0.95595,0.626643,0.316815
1.20606,1.07937,0.688576,0.416815
1.11468,1.18098,0.517815,0.516815
1.13193,1.18385,0.976886,0.616815
0.916531,1.32314,0.627409,0.716815
0.955166,1.31832,0.98903,0.816815
0.794899,1.4127,0.971737,0.916815
0.70031,1.47096,0.938164,1.01681
0.657277,1.50235,1.26622,1.11681
0.442532,1.55874,1.56517,1.21681
0.130798,1.57407,1.32827,1.31681
0.0641896,1.60518,1.32768,1.41681
0.021236,1.62542,1.6931,1.51681
-0.213322,1.59282,1.51988,1.61681
-0.269952,1.60275,1.61568,1.71681
-0.360432,1.59404,2.01698,1.81681
-0.62027,1.47226,2.07664,1.91681
-0.814486,1.36931,1.95813,2.01681
-0.889089,1.34813,2.48788,2.11681
-1.11976,1.08983,1.98053,2.21681
-1.09768,1.1583,2.17295,2.31681
-1.16254,1.12377,2.21461,2.41681
-1.21976,1.08231,2.39229,2.51681
-1.31184,0.967788,2.75869,2.61681
-1.43192,0.689874,2.39731,2.71681
-1.45106,0.710094,2.93454,2.81681
-1.52412,0.420102,2.69096,2.91681
-1.56446,0.372937,2.95242,3.01681
-1.597,0.19057,3.09964,3.11681
-1.60427,-0.0125012,-3.11926,-3.06637
-1.59906,-0.180594,3.09834,-2.96637
-1.60578,-0.253023,-2.96543,-2.86637
-1.56705,-0.42013,-2.60074,-2.76637
-1.41628,-0.698573,-2.82155,-2.66637
-1.40181,-0.782127,-2.61556,-2.56637
-1.31513,-0.92793,-2.5455,-2.46637
-1.22843,-1.04995,-2.63903,-2.36637
-1.21217,-1.09242,-2.1312,-2.26637
-0.950037,-1.26946,-1.9872,-2.16637
-0.697702,-1.40201,-2.25927,-2.06637
-0.685755,-1.44541,-1.64784,-1.96637
-0.329318,-1.51017,-1.94857,-1.86637
-0.271893,-1.56114,-1.96045,-1.76637
-0.241448,-1.59354,-1.78815,-1.66637
-0.121467,-1.61713,-1.28592,-1.56637
0.231981,-1.5436,-1.31488,-1.46637
0.447331,-1.5046,-1.00861,-1.36637
0.724642,-1.36651,-1.43804,-1.26637
0.703737,-1.42213,-1.21941,-1.16637
0.800406,-1.39509,-0.952847,-1.06637
0.975119,-1.27055,-0.79129,-0.966371
1.14127,-1.11169,-0.850163,-0.866371
1.23157,-1.0378,-0.438507,-0.766371
1.37547,-0.767478,-0.917591,-0.666371
1.36145,-0.846341,-0.598206,-0.566371
1.4378,-0.733277,-0.178935,-0.466371
1.51411,-0.418854,-0.472597,-0.366371
1.55562,-0.384705,-0.322253,-0.266371
1.593,-0.275649,-0.123189,-0.166371
1.61087,-0.0891956,-0.0648206,-0.0663706
1.61625,0.0654127,0.178342,0.0336294
1.5733,0.299324,0.375789,0.133629
1.48484,0.548919,0.402913,0.233629
1.41757,0.723561,0.635241,0.333629
1.27724,0.931391,0.632684,0.433629
1.1872,1.06557,0.439928,0.533629
1.21022,1.07587,1.14416,0.633629
0.872718,1.27533,0.806712,0.733629
0.839195,1.34399,1.07721,0.833629
0.669896,1.44256,1.23403,0.933629
0.469465,1.51908,1.51293,1.03363
0.177808,1.55572,1.15312,1.13363
0.196489,1.58798,1.35966,1.23363
0.088632,1.61328,1.32273,1.33363
0.0400034,1.63077,1.71937,1.43363
-0.215128,1.59015,1.54885,1.53363
-0.287504,1.59697,1.97089,1.63363
-0.552362,1.49149,1.63528,1.73363
-0.554789,1.51799,1.94718,1.83363
